Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Shi B., Tan P., Matsushita Y., Ikeuchi K.",A biquadratic reflectance model for radiometric image analysis,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247680,230,237,,4,10.1109/CVPR.2012.6247680,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866641426&doi=10.1109%2fCVPR.2012.6247680&partnerID=40&md5=9e9291e6738af4e32cab67041169dd8e,"University of Tokyo, Japan; National University of Singapore, Singapore; Microsoft Research Asia, China","Shi, B., University of Tokyo, Japan; Tan, P., National University of Singapore, Singapore; Matsushita, Y., Microsoft Research Asia, China; Ikeuchi, K., University of Tokyo, Japan",Conference Paper,Scopus,2-s2.0-84866641426
"Sun M., Kohli P., Shotton J.",Conditional regression forests for human pose estimation,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248079,3394,3401,,43,10.1109/CVPR.2012.6248079,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866654638&doi=10.1109%2fCVPR.2012.6248079&partnerID=40&md5=a0c59c0937cbf1f175d82864e2f7d334,"Microsoft Research Cambridge, United Kingdom; University of Michigan at Ann Arbor, United States","Sun, M., Microsoft Research Cambridge, United Kingdom, University of Michigan at Ann Arbor, United States; Kohli, P., Microsoft Research Cambridge, United Kingdom; Shotton, J., Microsoft Research Cambridge, United Kingdom",Conference Paper,Scopus,2-s2.0-84866654638
"Berg A.C., Berg T.L., Daume H., Dodge J., Goyal A., Han X., Mensch A., Mitchell M., Sood A., Stratos K., Yamaguchi K.",Understanding and predicting importance in images,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248100,3562,3569,,22,10.1109/CVPR.2012.6248100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866726859&doi=10.1109%2fCVPR.2012.6248100&partnerID=40&md5=10100c6139a26ab0ed1b379e7dc7c0cf,"Stony Brook University, United States; University of Aberdeen, United Kingdom; Columbia University, United States; University of Maryland, United States; Massachusetts Institute of Technology, United States; University of Washington, United States","Berg, A.C., Stony Brook University, United States; Berg, T.L., Stony Brook University, United States; Daume, H., University of Maryland, United States; Dodge, J., University of Washington, United States; Goyal, A., University of Maryland, United States; Han, X., Stony Brook University, United States; Mensch, A., Massachusetts Institute of Technology, United States; Mitchell, M., University of Aberdeen, United Kingdom; Sood, A., Stony Brook University, United States; Stratos, K., Columbia University, United States; Yamaguchi, K., Stony Brook University, United States",Conference Paper,Scopus,2-s2.0-84866726859
"Del Pero L., Bowdish J., Fried D., Kermgard B., Hartley E., Barnard K.",Bayesian geometric modeling of indoor scenes,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247994,2719,2726,,8,10.1109/CVPR.2012.6247994,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866636410&doi=10.1109%2fCVPR.2012.6247994&partnerID=40&md5=ff40b5d36e8c2973e4898a8f57ff21cd,"University of Arizona, United States","Del Pero, L., University of Arizona, United States; Bowdish, J., University of Arizona, United States; Fried, D., University of Arizona, United States; Kermgard, B., University of Arizona, United States; Hartley, E., University of Arizona, United States; Barnard, K., University of Arizona, United States",Conference Paper,Scopus,2-s2.0-84866636410
"Ni J., Singh M.K., Bahlmann C.",Fast radial symmetry detection under affine transformations,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247768,932,939,,11,10.1109/CVPR.2012.6247768,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866713705&doi=10.1109%2fCVPR.2012.6247768&partnerID=40&md5=efbab5461ae9b7045e8d89bda627f542,"Center for Automation Research, Univ. of Maryland, College Park, MD 20742, United States; Siemens Corporate Research and Technology, Siemens Co., Princeton, NJ 08540, United States","Ni, J., Center for Automation Research, Univ. of Maryland, College Park, MD 20742, United States; Singh, M.K., Siemens Corporate Research and Technology, Siemens Co., Princeton, NJ 08540, United States; Bahlmann, C., Siemens Corporate Research and Technology, Siemens Co., Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-84866713705
"Collins M.D., Xu J., Grady L., Singh V.",Random walks based multi-image segmentation: Quasiconvexity results and GPU-based solutions,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247859,1656,1663,,33,10.1109/CVPR.2012.6247859,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866708735&doi=10.1109%2fCVPR.2012.6247859&partnerID=40&md5=964d3d0d57f17b23ae02893085557956,"University of Wisconsin-Madison, Madison, WI, United States; Siemens Corporate Research, Princeton, NJ, United States","Collins, M.D., University of Wisconsin-Madison, Madison, WI, United States; Xu, J., University of Wisconsin-Madison, Madison, WI, United States; Grady, L., Siemens Corporate Research, Princeton, NJ, United States; Singh, V., University of Wisconsin-Madison, Madison, WI, United States",Conference Paper,Scopus,2-s2.0-84866708735
"Lee K.-Y., Chung C.-D., Chuang Y.-Y.",Scene warping: Layer-based stereoscopic image resizing,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247657,49,56,,23,10.1109/CVPR.2012.6247657,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866638661&doi=10.1109%2fCVPR.2012.6247657&partnerID=40&md5=1852fef1e3228806e6f4be59834fb713,"National Taiwan University, Taiwan","Lee, K.-Y., National Taiwan University, Taiwan; Chung, C.-D., National Taiwan University, Taiwan; Chuang, Y.-Y., National Taiwan University, Taiwan",Conference Paper,Scopus,2-s2.0-84866638661
"Wang M., Li W., Wang X.",Transferring a generic pedestrian detector towards specific scenes,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248064,3274,3281,,22,10.1109/CVPR.2012.6248064,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866688297&doi=10.1109%2fCVPR.2012.6248064&partnerID=40&md5=e4b5473c804b4fe8ae31c742d51fcd48,"Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong","Wang, M., Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong; Li, W., Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong; Wang, X., Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong",Conference Paper,Scopus,2-s2.0-84866688297
"Mishra A., Alahari K., Jawahar C.V.",Top-down and bottom-up cues for scene text recognition,2012,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6247990,2687,2694,,71,10.1109/CVPR.2012.6247990,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866697058&doi=10.1109%2fCVPR.2012.6247990&partnerID=40&md5=8e10ca666febcf8f6c887b528e5923c7,"CVIT, IIIT Hyderabad, India; INRIA - WILLOW, École Normale Supérieure, Paris, France","Mishra, A., CVIT, IIIT Hyderabad, India; Alahari, K., INRIA - WILLOW, École Normale Supérieure, Paris, France; Jawahar, C.V., CVIT, IIIT Hyderabad, India",Conference Paper,Scopus,2-s2.0-84866697058
"Kuang Z., Schnieders D., Zhou H., Wong K.-Y.K., Yu Y., Peng B.",Learning image-specific parameters for interactive segmentation,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247725,590,597,,8,10.1109/CVPR.2012.6247725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866689544&doi=10.1109%2fCVPR.2012.6247725&partnerID=40&md5=655d642c896c4649ab732d0c86129edb,"University of Hong Kong, Hong Kong; Hong Kong Polytechnic University, Hong Kong","Kuang, Z., University of Hong Kong, Hong Kong; Schnieders, D., University of Hong Kong, Hong Kong; Zhou, H., University of Hong Kong, Hong Kong; Wong, K.-Y.K., University of Hong Kong, Hong Kong; Yu, Y., University of Hong Kong, Hong Kong; Peng, B., Hong Kong Polytechnic University, Hong Kong",Conference Paper,Scopus,2-s2.0-84866689544
"Yu Z., Yu J., Lumsdaine A., Georgiev T.",An analysis of color demosaicing in plenoptic cameras,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247764,901,908,,12,10.1109/CVPR.2012.6247764,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866674776&doi=10.1109%2fCVPR.2012.6247764&partnerID=40&md5=f807c4f9570beb890c9d9b1206cfda8c,"University of Delaware, Newark, DE 19716, United States; Indiana University, Bloomington, IN 47405, United States; Qualcomm, San Diego, CA 92121, United States","Yu, Z., University of Delaware, Newark, DE 19716, United States; Yu, J., University of Delaware, Newark, DE 19716, United States; Lumsdaine, A., Indiana University, Bloomington, IN 47405, United States; Georgiev, T., Qualcomm, San Diego, CA 92121, United States",Conference Paper,Scopus,2-s2.0-84866674776
"Turetken E., Benmansour F., Fua P.",Automated reconstruction of tree structures using path classifiers and Mixed Integer Programming,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247722,566,573,,16,10.1109/CVPR.2012.6247722,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866715770&doi=10.1109%2fCVPR.2012.6247722&partnerID=40&md5=19bcf6f77d4251bc71eb9f01a89d173f,"Computer Vision Laboratory (EPFL), Lausanne, Switzerland, CH-1015 Lausanne, Switzerland","Turetken, E., Computer Vision Laboratory (EPFL), Lausanne, Switzerland, CH-1015 Lausanne, Switzerland; Benmansour, F., Computer Vision Laboratory (EPFL), Lausanne, Switzerland, CH-1015 Lausanne, Switzerland; Fua, P., Computer Vision Laboratory (EPFL), Lausanne, Switzerland, CH-1015 Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-84866715770
"Ma T., Latecki L.J.",Maximum weight cliques with mutex constraints for video object segmentation,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247735,670,677,,47,10.1109/CVPR.2012.6247735,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866714644&doi=10.1109%2fCVPR.2012.6247735&partnerID=40&md5=7cdf29f4339a173cb1a706c82891228e,"Temple University, United States","Ma, T., Temple University, United States; Latecki, L.J., Temple University, United States",Conference Paper,Scopus,2-s2.0-84866714644
"Lou X., Koethe U., Wittbrodt J., Hamprecht F.A.",Learning to segment dense cell nuclei with shape prior,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247778,1012,1018,,19,10.1109/CVPR.2012.6247778,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866721601&doi=10.1109%2fCVPR.2012.6247778&partnerID=40&md5=03c71e36c269c39c19e8ae230e553003,"HCI, IWR, University of Heidelberg, 69115, Germany; Department of Developmental Biology, University of Heidelberg, 69115, Germany","Lou, X., HCI, IWR, University of Heidelberg, 69115, Germany; Koethe, U., HCI, IWR, University of Heidelberg, 69115, Germany; Wittbrodt, J., Department of Developmental Biology, University of Heidelberg, 69115, Germany; Hamprecht, F.A., HCI, IWR, University of Heidelberg, 69115, Germany",Conference Paper,Scopus,2-s2.0-84866721601
"Lu Y., Zhang W., Jin C., Xue X.",Learning attention map from images,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247785,1067,1074,,10,10.1109/CVPR.2012.6247785,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866723453&doi=10.1109%2fCVPR.2012.6247785&partnerID=40&md5=fad013340f1068f75e8e77bde4ec6c1d,"School of Computer Science, Fudan University, Shanghai, China","Lu, Y., School of Computer Science, Fudan University, Shanghai, China; Zhang, W., School of Computer Science, Fudan University, Shanghai, China; Jin, C., School of Computer Science, Fudan University, Shanghai, China; Xue, X., School of Computer Science, Fudan University, Shanghai, China",Conference Paper,Scopus,2-s2.0-84866723453
"Chen C., Odobez J.-M.",We are not contortionists: Coupled adaptive learning for head and body orientation estimation in surveillance video,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247845,1544,1551,,29,10.1109/CVPR.2012.6247845,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866636445&doi=10.1109%2fCVPR.2012.6247845&partnerID=40&md5=eda05a9984eeba63726ca1ef15d26731,"Idiap Research Institute, CH-1920 Martigny, Switzerland","Chen, C., Idiap Research Institute, CH-1920 Martigny, Switzerland; Odobez, J.-M., Idiap Research Institute, CH-1920 Martigny, Switzerland",Conference Paper,Scopus,2-s2.0-84866636445
"Yang J., Yang M.-H.",Top-down visual saliency via joint CRF and dictionary learning,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247940,2296,2303,,95,10.1109/CVPR.2012.6247940,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866692148&doi=10.1109%2fCVPR.2012.6247940&partnerID=40&md5=2f4f97df1fd340e6b92e005d0b9c753a,"University of California, Merced, United States","Yang, J., University of California, Merced, United States; Yang, M.-H., University of California, Merced, United States",Conference Paper,Scopus,2-s2.0-84866692148
"Yamaguchi K., Kiapour M.H., Ortiz L.E., Berg T.L.",Parsing clothing in fashion photographs,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248101,3570,3577,,56,10.1109/CVPR.2012.6248101,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866697430&doi=10.1109%2fCVPR.2012.6248101&partnerID=40&md5=4d24fc9f5fc9523da8a4d555f2a35579,"Stony Brook University, Stony Brook, NY 11794, United States","Yamaguchi, K., Stony Brook University, Stony Brook, NY 11794, United States; Kiapour, M.H., Stony Brook University, Stony Brook, NY 11794, United States; Ortiz, L.E., Stony Brook University, Stony Brook, NY 11794, United States; Berg, T.L., Stony Brook University, Stony Brook, NY 11794, United States",Conference Paper,Scopus,2-s2.0-84866697430
"Shabou A., Leborgne H.",Locality-constrained and spatially regularized coding for scene categorization,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248107,3618,3625,,46,10.1109/CVPR.2012.6248107,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866713665&doi=10.1109%2fCVPR.2012.6248107&partnerID=40&md5=8118234e7fb56fbf61e7fa4ab23ea98e,"CEA, LIST, Vision and Content Engineering Laboratory, Gif-sur-Yvettes, France","Shabou, A., CEA, LIST, Vision and Content Engineering Laboratory, Gif-sur-Yvettes, France; Leborgne, H., CEA, LIST, Vision and Content Engineering Laboratory, Gif-sur-Yvettes, France",Conference Paper,Scopus,2-s2.0-84866713665
"Friedman I., Zelnik-Manor L.",Icon scanning: Towards next generation QR codes,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247793,1130,1137,,3,10.1109/CVPR.2012.6247793,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866674670&doi=10.1109%2fCVPR.2012.6247793&partnerID=40&md5=26f7699bf77bad27bbfdf4f2c5e10692,"Technion, Haifa, Israel","Friedman, I., Technion, Haifa, Israel; Zelnik-Manor, L., Technion, Haifa, Israel",Conference Paper,Scopus,2-s2.0-84866674670
"Serra M., Penacchio O., Benavente R., Vanrell M.",Names and shades of color for intrinsic image estimation,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247686,278,285,,10,10.1109/CVPR.2012.6247686,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866645311&doi=10.1109%2fCVPR.2012.6247686&partnerID=40&md5=c785fd0a54487db207920323e26d9766,"Computer Science Dept., Universitat Autònoma de Barcelona, Campus UAB, 08193 Bellaterra (Barcelona), Spain","Serra, M., Computer Science Dept., Universitat Autònoma de Barcelona, Campus UAB, 08193 Bellaterra (Barcelona), Spain; Penacchio, O., Computer Science Dept., Universitat Autònoma de Barcelona, Campus UAB, 08193 Bellaterra (Barcelona), Spain; Benavente, R., Computer Science Dept., Universitat Autònoma de Barcelona, Campus UAB, 08193 Bellaterra (Barcelona), Spain; Vanrell, M., Computer Science Dept., Universitat Autònoma de Barcelona, Campus UAB, 08193 Bellaterra (Barcelona), Spain",Conference Paper,Scopus,2-s2.0-84866645311
